timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-01T15:56:03,codecarbon,afb587d0-e5b4-478e-b30a-ac00fdf1cbc5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.56556140000248,0.0001672366614459,9.007896817270284e-06,42.5,76.4541593210639,5.878472328186036,0.0002191656846527,0.0003781280802799,3.0287729396657327e-05,0.0006275814943294,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T16:02:53,codecarbon,c67c4d42-314e-45fb-8023-487f9e746721,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.38490660000025,0.0001093404856251,5.9472962253236165e-06,0.0,82.2554776633326,5.878472328186036,0.0,0.0003807044712299,2.9612649226882385e-05,0.0004103171204568,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T16:03:17,codecarbon,85c76c35-5cdf-49c4-9780-aea4828ce7e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.48926800000117,0.0001096292157741,5.929343215433123e-06,0.0,78.6764127776591,5.878472328186036,0.0,0.0003814119717959,2.9988653299249352e-05,0.0004114006250952,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T16:03:41,codecarbon,0a79631b-bf80-4e1d-9194-dc55aa11e7df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.655881700000464,0.0001102642485256,5.910428158730051e-06,0.0,80.7449588156733,5.878472328186036,0.0,0.0003835936402079,3.0190043719452216e-05,0.0004137836839274,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T16:04:06,codecarbon,f179d0ae-6864-4a5d-bddf-557d9364c83c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.567313199997443,0.0001096916588363,5.907783083894025e-06,0.0,77.85589987801283,5.878472328186036,0.0,0.0003815436385679,3.009131379695133e-05,0.0004116349523649,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T17:10:35,codecarbon,f2339918-d315-48a4-a032-8e6c1ceeebae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.70208609999827,0.0001091582323498,5.836687509950855e-06,0.0,76.90991710179395,5.878472328186036,0.0,0.000379324192348,3.030899444371948e-05,0.0004096331867917,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T17:10:58,codecarbon,d7f455d5-a615-4af2-82af-7bbd2edc687f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.3878369999984,0.000108791494121,5.916492196501585e-06,0.0,77.62048044825148,5.878472328186036,0.0,0.0003784444694219,2.981247532028148e-05,0.0004082569447422,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T17:11:22,codecarbon,69816286-afee-42e7-ba27-b823c50d6e32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.63973299999998,0.0001091237902584,5.8543644513813945e-06,0.0,75.4567907563817,5.878472328186036,0.0,0.00037928641454,3.0217522964930837e-05,0.0004095039375049,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
2024-12-01T17:11:46,codecarbon,fbd49ea7-156b-418f-aafc-e3df523e825c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.608553699999902,0.00010983025005540192,5.902137899916558e-06,0.0,78.30746919932551,5.878472328186036,0.0,0.0003820011389339961,3.0153898462719283e-05,0.0004121550373967154,Peru,PER,lima province,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.0,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-77.0282,-12.0432,15.675926208496094,machine,N,1.0
